Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
pima-withheaders,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,56.0,21.0,0.0,72.72727272727273,27.272727272727273,0.0,0.4255772646536413,0.29511882689178587,0.443611659593688,64.86730535804494,92.96614176733243,71.96830017538234,74.82483062756555,-2.8565304521832076,0.9346532490309395,0.9717510471112408,-0.0370977980803014,23.974381039286058,0.3113555979128059,33.31241807971281,0.7037037037037037,19.0,0.26,13.0,0.74,37.0,0.2962962962962963,8.0,0.59375,0.7037037037037037,0.6440677966101694,0.4296142637737487,0.8044444444444444,0.681216985414518,0.7272727272727273,0.2835690235690235,0.7164309764309764,0.2727272727272727,0.7421085858585859,0.7272727272727273,0.731651934149704,0.4296142637737487,0.8044444444444444,0.8139177248135375,0.711507582515611,0.7272727272727273,0.0,0.001,5.78E-4,1.56E-4,0.578,0.156,3627.0,71476.0,9462.0,94.8051948051948,75.97402597402598,?
pima-withheaders,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4095092024539878,0.3123783487207337,0.45333432036428767,68.66095920454363,95.00368573176098,71.96830017538234,68.82484979514102,3.143450380241319,0.9346532490309395,0.8938292181187145,0.040824030912224925,21.778739278179522,0.2828407698464873,30.26157242161628,0.5555555555555556,15.0,0.16,8.0,0.84,42.0,0.4444444444444444,12.0,0.6521739130434783,0.5555555555555556,0.6,0.4123951744684367,0.7755555555555556,0.6667735004417265,0.7402597402597403,0.3447041847041847,0.6552958152958153,0.2597402597402597,0.7337348641696468,0.7402597402597403,0.7348651348651349,0.4123951744684367,0.7755555555555557,0.8064343713861098,0.7038461538461538,0.7402597402597403,0.0,0.001,5.74E-4,1.49E-4,0.574,0.149,3627.0,71476.0,9462.0,97.40259740259741,80.51948051948052,?
pima-withheaders,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.32670906200317973,0.298797176128984,0.44849906865450284,65.67580885372452,93.99037896623479,71.96830017538234,75.40681430700424,-3.4385141316219006,0.9346532490309395,0.9793092767143408,-0.04465602768340131,23.507198981797757,0.3052882984649059,32.66326830634064,0.4444444444444444,12.0,0.14,7.0,0.86,43.0,0.5555555555555556,15.0,0.631578947368421,0.4444444444444444,0.5217391304347826,0.33696449304114806,0.8044444444444444,0.6464223761377156,0.7142857142857143,0.40984126984126984,0.5901587301587301,0.2857142857142857,0.7028778843660877,0.7142857142857143,0.7000230043708305,0.33696449304114806,0.8044444444444444,0.8128947533345406,0.6590177133655395,0.7142857142857143,0.0,0.0,5.759999999999999E-4,1.47E-4,0.576,0.147,3627.0,71476.0,9462.0,94.8051948051948,79.22077922077922,?
pima-withheaders,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.19574468085106392,0.34197864661789146,0.49119554689938516,75.1671234591477,102.93813036915132,71.96830017538234,80.95786060106269,-8.989560425680352,0.9346532490309395,1.0514007870267883,-0.11674753799584874,15.660814659841343,0.2033872033745629,21.760712176995842,0.4074074074074074,11.0,0.22,11.0,0.78,39.0,0.5925925925925926,16.0,0.5,0.4074074074074074,0.44897959183673464,0.1979524821394902,0.7437037037037038,0.5861560985267112,0.6493506493506493,0.4619432419432419,0.538056758056758,0.35064935064935066,0.6357733175914994,0.6493506493506493,0.6398091704214153,0.1979524821394902,0.7437037037037038,0.7707375434232948,0.5959183673469387,0.6493506493506493,0.0,0.0,5.7E-4,1.49E-4,0.57,0.149,3627.0,71476.0,9462.0,94.8051948051948,80.51948051948052,?
pima-withheaders,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,56.0,20.0,0.0,73.6842105263158,26.31578947368421,0.0,0.3425605536332178,0.29186790378114374,0.441242612417128,64.47596212528325,92.99444869392605,70.45387453942844,303.97002123009764,-233.5161466906692,0.9270246649924795,3.9996055425012846,-3.072580877508805,24.500627019569492,0.3223766713101249,34.77541466631205,0.38461538461538464,10.0,0.08,4.0,0.92,46.0,0.6153846153846154,16.0,0.7142857142857143,0.38461538461538464,0.5,0.37278947912486654,0.803076923076923,0.6389930339611466,0.7368421052631579,0.4322267206477733,0.5677732793522268,0.2631578947368421,0.7324763521707494,0.7368421052631579,0.7114661654135338,0.37278947912486654,0.8030769230769231,0.8033954168811537,0.6607142857142857,0.7368421052631579,0.0,0.0,5.75E-4,1.4199999999999998E-4,0.575,0.142,3627.0,71577.0,9361.0,94.73684210526316,79.60526315789474,?
pima-withheaders,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,58.0,18.0,0.0,76.3157894736842,23.68421052631579,0.0,0.4639498432601882,0.2675700264268726,0.3937391214747486,59.10836603224557,82.98281149727347,70.45387453942844,51.31008056322492,19.14379397620352,0.9270246649924795,0.6751326389898016,0.25189202600267785,28.398721925417526,0.37366739375549374,40.30824721999442,0.6153846153846154,16.0,0.16,8.0,0.84,42.0,0.38461538461538464,10.0,0.6666666666666666,0.6153846153846154,0.64,0.4647749768357825,0.8507692307692307,0.7899843623573565,0.7631578947368421,0.30777327935222676,0.6922267206477732,0.23684210526315788,0.75944669365722,0.7631578947368421,0.7607430340557275,0.46477497683578245,0.8507692307692306,0.8690163075403791,0.7317647058823529,0.7631578947368421,0.001,0.0,5.719999999999999E-4,1.4099999999999998E-4,0.572,0.141,3627.0,71577.0,9361.0,98.6842105263158,86.84210526315789,?
pima-withheaders,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5531914893617023,0.24496803764475128,0.3893514244890704,53.8441300686312,81.59501434095932,71.96830017538248,473.44061893902386,-401.4723187636414,0.9346532490309413,6.1485794667405695,-5.213926217709629,33.64596946992238,0.4369606424665244,46.75109650766955,0.6296296296296297,17.0,0.1,5.0,0.9,45.0,0.37037037037037035,10.0,0.7727272727272727,0.6296296296296297,0.6938775510204083,0.5594309277855158,0.8525925925925926,0.7180511077981434,0.8051948051948052,0.27556517556517557,0.7244348244348244,0.19480519480519481,0.8022432113341206,0.8051948051948052,0.799893983567453,0.5594309277855158,0.8525925925925926,0.8214607432059701,0.7755102040816327,0.8051948051948052,0.001,0.0,5.809999999999999E-4,1.48E-4,0.581,0.148,3627.0,71476.0,9462.0,97.40259740259741,79.87012987012987,?
pima-withheaders,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,51.0,26.0,0.0,66.23376623376623,33.76623376623377,0.0,0.270939548434086,0.3470952622901911,0.5072236396438404,76.2917588296203,106.29708162779441,71.96830017538248,100.50641565672848,-28.538115481345997,0.9346532490309413,1.3052781254120582,-0.37062487638111685,15.342510369788936,0.19925338142583035,21.318428158508883,0.5555555555555556,15.0,0.28,14.0,0.72,36.0,0.4444444444444444,12.0,0.5172413793103449,0.5555555555555556,0.5357142857142857,0.2713666279100933,0.7244444444444444,0.5247484581842767,0.6623376623376623,0.3867821067821068,0.6132178932178932,0.33766233766233766,0.6683833407971339,0.6623376623376623,0.6649218128809966,0.2713666279100933,0.7244444444444443,0.7339466905983599,0.6352040816326531,0.6623376623376623,0.001,0.0,5.96E-4,1.5900000000000002E-4,0.596,0.159,3627.0,71476.0,9462.0,90.9090909090909,79.22077922077922,?
pima-withheaders,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.4237888932650651,0.27727524258516534,0.4391663536444035,60.94527420845671,92.0345545690634,71.96830017538248,73.00153096706596,-1.0332307916834793,0.9346532490309413,0.9480718307411163,-0.013418581710175057,27.488041064525312,0.35698754629253654,38.19465097485781,0.5185185185185185,14.0,0.12,6.0,0.88,44.0,0.48148148148148145,13.0,0.7,0.5185185185185185,0.5957446808510639,0.4336735806213181,0.8266666666666667,0.6795615397717499,0.7532467532467533,0.35472823472823467,0.6452717652717653,0.24675324675324675,0.7467076782866255,0.7532467532467533,0.7429428793517082,0.4336735806213181,0.8266666666666667,0.8312008172812649,0.70908729369656,0.7532467532467533,0.001,0.0,8.05E-4,1.55E-4,0.805,0.155,3627.0,71476.0,9462.0,94.8051948051948,77.27272727272727,?
pima-withheaders,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,56.0,21.0,0.0,72.72727272727273,27.272727272727273,0.0,0.3744680851063831,0.2989149686021632,0.44768174171737707,65.70169971405059,93.8190946226792,71.96830017538248,71.05509090491523,0.9132092704672488,0.9346532490309413,0.9227933883755225,0.011859860655418815,23.667398867149917,0.30736881645649244,32.88586615144983,0.5185185185185185,14.0,0.16,8.0,0.84,42.0,0.48148148148148145,13.0,0.6363636363636364,0.5185185185185185,0.5714285714285714,0.378691704962503,0.7733333333333333,0.6681410957105642,0.7272727272727273,0.3687542087542087,0.6312457912457912,0.2727272727272727,0.71900826446281,0.7272727272727273,0.7198515769944341,0.378691704962503,0.7733333333333333,0.8019271636915644,0.6857142857142857,0.7272727272727273,0.001,0.0,5.92E-4,1.45E-4,0.592,0.145,3627.0,71476.0,9462.0,94.8051948051948,80.51948051948052,?
pima-withheaders,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5685468808367576,0.253589973614952,0.3876321148134408,55.73923706416558,81.2347046340573,71.96830017538248,55.655313713038936,16.312986462343545,0.9346532490309413,0.7227962819875187,0.21185696704342266,32.19875025155176,0.41816558768249035,44.740184460499016,0.7037037037037037,19.0,0.14,7.0,0.86,43.0,0.2962962962962963,8.0,0.7307692307692307,0.7037037037037037,0.7169811320754716,0.5687822180346598,0.8303703703703704,0.8050176630411479,0.8051948051948052,0.24149110149110148,0.7585088985088985,0.19480519480519481,0.8037354802060683,0.8051948051948052,0.8043214024906533,0.5687822180346598,0.8303703703703704,0.8538150667372665,0.7842331402951616,0.8051948051948052,0.001,0.0,5.719999999999999E-4,1.47E-4,0.572,0.147,3627.0,71476.0,9462.0,94.8051948051948,77.27272727272727,?
pima-withheaders,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.49526584122359807,0.26108140523292356,0.39556216262698807,57.38585848594991,82.8965769796381,71.96830017538248,62.18479375029356,9.783506425088923,0.9346532490309413,0.8075947240297865,0.12705852500115486,30.51481864366433,0.3962963460216147,42.400360393814395,0.7037037037037037,19.0,0.2,10.0,0.8,40.0,0.2962962962962963,8.0,0.6551724137931034,0.7037037037037037,0.6785714285714286,0.49604652413672967,0.86,0.670138427140207,0.7662337662337663,0.26253006253006256,0.7374699374699375,0.23376623376623376,0.7708613225854606,0.7662337662337663,0.7680227935329977,0.49604652413672967,0.86,0.8439833461260086,0.7474489795918369,0.7662337662337663,0.001,0.0,5.75E-4,1.46E-4,0.575,0.146,3627.0,71476.0,9462.0,98.7012987012987,82.46753246753246,?
pima-withheaders,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.39326647564469913,0.3087827434110445,0.43182621600728477,67.87064287661893,90.49630763301776,71.96830017538248,77.92218520247688,-5.953885027094401,0.9346532490309413,1.0119764312009984,-0.07732318217005715,21.533755945501717,0.2796591681233989,29.921167921189234,0.6666666666666666,18.0,0.26,13.0,0.74,37.0,0.3333333333333333,9.0,0.5806451612903226,0.6666666666666666,0.6206896551724138,0.39568145630893564,0.8044444444444444,0.6902468626775766,0.7142857142857143,0.30761904761904757,0.6923809523809523,0.2857142857142857,0.7259066319374875,0.7142857142857143,0.7181855500821018,0.39568145630893564,0.8044444444444444,0.8202357483377657,0.6957614942528736,0.7142857142857143,0.001,0.0,5.7E-4,1.49E-4,0.57,0.149,3627.0,71476.0,9462.0,98.7012987012987,83.11688311688312,?
pima-withheaders,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,51.0,26.0,0.0,66.23376623376623,33.76623376623377,0.0,0.28295128939828074,0.32155252435346304,0.4663981206311965,70.6774488282126,97.74142059821135,71.96830017538248,78.42972928502107,-6.461429109638587,0.9346532490309413,1.0185679127924814,-0.0839146637615401,19.06138038201354,0.2475503945716044,26.485800464318437,0.5925925925925926,16.0,0.3,15.0,0.7,35.0,0.4074074074074074,11.0,0.5161290322580645,0.5925925925925926,0.5517241379310345,0.2846888437924036,0.7888888888888889,0.6467859734428449,0.6623376623376623,0.3697450697450697,0.6302549302549302,0.33766233766233766,0.6750514562576274,0.6623376623376623,0.6669465591879385,0.2846888437924036,0.7888888888888889,0.8078730432772208,0.6404454022988506,0.6623376623376623,0.001,0.0,5.729999999999999E-4,1.46E-4,0.573,0.146,3627.0,71476.0,9462.0,96.1038961038961,81.16883116883118,?
pima-withheaders,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,61.0,15.0,0.0,80.26315789473684,19.736842105263158,0.0,0.5218120805369129,0.2567136112243467,0.383357154910902,56.71009679350384,80.79475161866185,70.45387453942848,49.57903708639904,20.874837453029443,0.92702466499248,0.6523557511368295,0.27466891385565056,30.56415901368795,0.40215998702220984,43.381800097570455,0.5384615384615384,14.0,0.06,3.0,0.94,47.0,0.46153846153846156,12.0,0.8235294117647058,0.5384615384615384,0.6511627906976744,0.5447136294501458,0.8392307692307692,0.780761301462659,0.8026315789473685,0.3241700404858299,0.67582995951417,0.19736842105263158,0.8058193839534029,0.8026315789473685,0.7901249817524395,0.5447136294501458,0.8392307692307692,0.8650778925356725,0.7567740558992959,0.8026315789473685,0.001,0.0,5.78E-4,1.46E-4,0.578,0.146,3627.0,71577.0,9361.0,97.36842105263158,82.89473684210526,?
pima-withheaders,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,59.0,17.0,0.0,77.63157894736842,22.36842105263158,0.0,0.4687499999999999,0.2659660339984594,0.41076698978434845,58.754031233099255,86.57153384938178,70.45387453942848,62.03628440870475,8.417590130723731,0.92702466499248,0.8162669001145362,0.11075776487794382,28.83387557593631,0.37939309968337254,40.92589054105159,0.5384615384615384,14.0,0.1,5.0,0.9,45.0,0.46153846153846156,12.0,0.7368421052631579,0.5384615384615384,0.6222222222222222,0.4803844614152614,0.8392307692307692,0.6992914021149316,0.7763157894736842,0.3378542510121458,0.6621457489878543,0.2236842105263158,0.7714681440443213,0.7763157894736842,0.7662349018964857,0.4803844614152614,0.8392307692307692,0.8448047143292471,0.7316718587746625,0.7763157894736842,0.001,0.0,5.79E-4,1.5099999999999998E-4,0.579,0.151,3627.0,71577.0,9361.0,96.05263157894737,76.97368421052632,?
pima-withheaders,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,61.0,16.0,0.0,79.22077922077922,20.77922077922078,0.0,0.5437037037037038,0.24419943629994678,0.38621550105208186,53.67519100548455,80.93782984972752,71.96830017538248,59.24068890311305,12.727611272269428,0.9346532490309413,0.7693595961443254,0.16529365288661596,33.69703636112413,0.4376238488457679,46.822053986277915,0.7037037037037037,19.0,0.16,8.0,0.84,42.0,0.2962962962962963,8.0,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.5437037037037037,0.8703703703703703,0.6958843354067213,0.7922077922077922,0.24850408850408848,0.7514959114959114,0.2077922077922078,0.7922077922077922,0.7922077922077922,0.7922077922077921,0.5437037037037037,0.8703703703703703,0.8553607876159932,0.7718518518518518,0.7922077922077922,0.001,0.0,6.35E-4,1.53E-4,0.635,0.153,3627.0,71476.0,9462.0,97.40259740259741,80.51948051948052,?
pima-withheaders,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,52.0,25.0,0.0,67.53246753246754,32.467532467532465,0.0,0.28091146806126266,0.3394829900720006,0.4753623808593373,74.6185765672532,99.62002921722714,71.96830017538248,80.09081603337948,-8.122515857997001,0.9346532490309413,1.0401404679659674,-0.105487218935026,16.629196267801504,0.21596358789352602,23.10627905241216,0.5185185185185185,14.0,0.24,12.0,0.76,38.0,0.48148148148148145,13.0,0.5384615384615384,0.5185185185185185,0.5283018867924528,0.2810277450473483,0.7451851851851852,0.6129035318005253,0.6753246753246753,0.3968061568061568,0.6031938431938431,0.3246753246753247,0.6726410844057903,0.6753246753246753,0.6738690041510889,0.2810277450473483,0.7451851851851852,0.7758380731509563,0.6403885671586027,0.6753246753246753,0.001,0.0,6.0E-4,1.53E-4,0.6,0.153,3627.0,71476.0,9462.0,97.40259740259741,83.11688311688312,?
pima-withheaders,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,54.0,23.0,0.0,70.12987012987013,29.87012987012987,0.0,0.3148936170212767,0.301303211571637,0.4474789560562823,66.22663703371154,93.77659754193299,71.96830017538248,68.9923993378066,2.975900837575878,0.9346532490309413,0.8960051862052806,0.03864806282566076,23.38028086695007,0.3036400112590918,32.48691550303913,0.48148148148148145,13.0,0.18,9.0,0.82,41.0,0.5185185185185185,14.0,0.5909090909090909,0.48148148148148145,0.5306122448979591,0.31844529735483207,0.8,0.6580178446843341,0.7012987012987013,0.3998172198172198,0.6001827801827802,0.2987012987012987,0.6912632821723731,0.7012987012987013,0.6931707748034278,0.318445297354832,0.8,0.8141945694936281,0.6557823129251701,0.7012987012987013,0.001,0.0,6.41E-4,1.62E-4,0.641,0.162,3627.0,71476.0,9462.0,94.8051948051948,78.57142857142857,?
pima-withheaders,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.383102694828842,0.2952696862681953,0.4418954223248109,64.90046434467685,92.60647593395251,71.96830017538248,99.05770674350102,-27.089406568118534,0.9346532490309413,1.2864637239415717,-0.35181047491063033,24.33899292846977,0.31609081725285415,33.81904653737421,0.6296296296296297,17.0,0.24,12.0,0.76,38.0,0.37037037037037035,10.0,0.5862068965517241,0.6296296296296297,0.6071428571428571,0.3837065760234115,0.8037037037037037,0.6467907320976095,0.7142857142857143,0.32465608465608464,0.6753439153439152,0.2857142857142857,0.7196223316912971,0.7142857142857143,0.7164723032069972,0.38370657602341157,0.8037037037037036,0.8060194373021276,0.6913265306122449,0.7142857142857143,0.001,0.0,5.759999999999999E-4,1.54E-4,0.576,0.154,3627.0,71476.0,9462.0,94.8051948051948,83.11688311688312,?
pima-withheaders,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5896980461811724,0.2339765653376123,0.3626376217007018,51.42819748313364,75.9966962547244,71.96830017538248,46.72307041632423,25.245229759058255,0.9346532490309413,0.606793122289925,0.3278601267410163,35.31541266020833,0.45864172285984844,49.070788908653896,0.8148148148148148,22.0,0.2,10.0,0.8,40.0,0.18518518518518517,5.0,0.6875,0.8148148148148148,0.7457627118644067,0.5952918846948437,0.8888888888888888,0.8354813834000875,0.8051948051948052,0.1903799903799904,0.8096200096200097,0.19480519480519481,0.8182720057720058,0.8051948051948052,0.8083228101069314,0.5952918846948437,0.8888888888888888,0.8987018292731762,0.7939339875111507,0.8051948051948052,0.001,0.0,5.71E-4,1.5E-4,0.571,0.15,3627.0,71476.0,9462.0,97.40259740259741,79.87012987012987,?
pima-withheaders,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,51.0,26.0,0.0,66.23376623376623,33.76623376623377,0.0,0.24566691785983413,0.33990843753493727,0.48246989981465027,74.71209018948726,101.10952707086523,71.96830017538248,314.54895044435506,-242.5806502689726,0.9346532490309413,4.0850513044721435,-3.1503980554412023,16.835543895108515,0.2186434272092015,23.392999215045087,0.48148148148148145,13.0,0.24,12.0,0.76,38.0,0.5185185185185185,14.0,0.52,0.48148148148148145,0.5,0.24608154208742547,0.7296296296296296,0.571381207218897,0.6623376623376623,0.42085618085618076,0.5791438191438191,0.33766233766233766,0.6568631368631368,0.6623376623376623,0.6591545709192769,0.2460815420874255,0.7296296296296296,0.748962413542926,0.6225490196078431,0.6623376623376623,0.001,0.0,5.669999999999999E-4,1.5099999999999998E-4,0.567,0.151,3627.0,71476.0,9462.0,93.50649350649351,79.87012987012987,?
